Label,platformId,platform,date,updated,type,message,expandedLinks,link,postUrl,subscriberCount,score,media,statistics,account,languageCode,legacyId,id,description,videoLengthMS,liveVideoStatus,likeAndViewCountsDisabled,imageText,title,caption
stayhomeforsg,812058012180918_2858094217577277,Facebook,1/5/2020 23:51,24/11/2021 21:00,native_video,"THESE ARE SO ANNOYING WHENEVER I MUNCH, IT'S LIKE I'M DOING AN ASMR😤 #kooehlegacy #musttryhor #cornflakestuttifruitti #supercrunchy #365dayscookies #muncheveryday #sgunited #stayathome #circuitbreakersg #singtogethersg #singaporetogether #stayhomeforsg 👉👉 WHATAPPS ORDER - Bit.ly/OrderCORNFLAKESTUTTIFRUTTI 😋","[{'original': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI', 'expanded': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI'}, {'original': 'https://www.facebook.com/groups/812058012180918/permalink/2858094217577277/', 'expanded': 'https://www.facebook.com/groups/812058012180918/permalink/2858094217577277/'}]",https://www.facebook.com/groups/812058012180918/permalink/2858094217577277/,https://www.facebook.com/groups/812058012180918/permalink/2858094217577277,5570,1.604651163,"[{'type': 'video', 'url': 'https://scontent-hou1-1.xx.fbcdn.net/v/t42.9040-4/95432024_1668745429930274_4344548351220383744_n.mp4?_nc_cat=103&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=D2ZPhFn3660AX9dNooc&_nc_ht=scontent-hou1-1.xx&oh=57228a56ec3417bd60068834413db199&oe=61A029A5', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/95329605_566763023949000_5370667418928545792_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=1055be&_nc_ohc=nDFlwH7ox5IAX9D9tL4&_nc_ht=scontent-hou1-1.xx&oh=9f6d9f866d39e1b29c6014df145680bc&oe=61A32D39', 'height': 640, 'width': 640, 'full': 'https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/95329605_566763023949000_5370667418928545792_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=1055be&_nc_ohc=nDFlwH7ox5IAX9D9tL4&_nc_ht=scontent-hou1-1.xx&oh=9f6d9f866d39e1b29c6014df145680bc&oe=61A32D39'}]","{'actual': {'likeCount': 0, 'shareCount': 0, 'commentCount': 0, 'loveCount': 0, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 2, 'shareCount': 2, 'commentCount': 3, 'loveCount': 1, 'wowCount': 1, 'hahaCount': 0, 'sadCount': 1, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 1}}","{'id': 11121108, 'name': '💯%Halal Central Kitchen Singapore', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-9/cp0/p50x50/110315420_10222095048740865_8082025151988537587_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=KatmolsfiMQAX_RB-I3&_nc_ht=scontent-sjc3-1.xx&oh=19233fe572f2375b3ad2c0982cb314cd&oe=61CEE152', 'subscriberCount': 8075, 'url': 'https://www.facebook.com/groups/812058012180918', 'platform': 'Facebook', 'platformId': '812058012180918', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",en,0,11121108|2858094217577277,,,,,,,
stayhomeforsg,170478383593010_578823992758445,Facebook,1/5/2020 23:50,31/10/2021 11:08,native_video,"THESE ARE SO ANNOYING WHENEVER I MUNCH, IT'S LIKE I'M DOING AN ASMR😤 #kooehlegacy #musttryhor #cornflakestuttifruitti #supercrunchy #365dayscookies #muncheveryday #sgunited #stayathome #circuitbreakersg #singtogethersg #singaporetogether #stayhomeforsg 👉👉 WHATAPPS ORDER - Bit.ly/OrderCORNFLAKESTUTTIFRUTTI 😋","[{'original': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI', 'expanded': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI'}, {'original': 'https://www.facebook.com/groups/170478383593010/permalink/578823992758445/', 'expanded': 'https://www.facebook.com/groups/170478383593010/permalink/578823992758445/'}]",https://www.facebook.com/groups/170478383593010/permalink/578823992758445/,https://www.facebook.com/groups/170478383593010/permalink/578823992758445,6058,3.961538462,"[{'type': 'video', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t42.9040-4/95060383_759655147902432_6869218513941168128_n.mp4?_nc_cat=110&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Autur-3CT9kAX8vHIti&_nc_ht=scontent-sjc3-1.xx&oh=174807246017c83e4d87e96d89d18211&oe=6180461F', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/94978265_566762433949059_4992815897241452544_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=1055be&_nc_ohc=QSvxThTbBC8AX8Jdq7o&_nc_ht=scontent-sjc3-1.xx&oh=3121658cdc6090dab2a5249e7bb719f5&oe=6183254A', 'height': 640, 'width': 640, 'full': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/94978265_566762433949059_4992815897241452544_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=1055be&_nc_ohc=QSvxThTbBC8AX8Jdq7o&_nc_ht=scontent-sjc3-1.xx&oh=3121658cdc6090dab2a5249e7bb719f5&oe=6183254A'}]","{'actual': {'likeCount': 0, 'shareCount': 0, 'commentCount': 0, 'loveCount': 1, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 2, 'shareCount': 3, 'commentCount': 3, 'loveCount': 1, 'wowCount': 1, 'hahaCount': 1, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 1}}","{'id': 11098810, 'name': 'Halal Food Businesses in Singapore.', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-9/cp0/c43.0.50.50a/p50x50/156471490_2898288723831627_7554172185538841473_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=XqKRBcEKBuUAX870Rl1&_nc_oc=AQmmtNXNapWGCRRzXTojs7IUt6cMuECvDNQvA3RoNWuuHbV5QgK1cv70o5ugTGsJVyg&_nc_ht=scontent-sjc3-1.xx&oh=626cca5380ebc181df64bb5602d428b0&oe=61D159D7', 'subscriberCount': 17485, 'url': 'https://www.facebook.com/groups/170478383593010', 'platform': 'Facebook', 'platformId': '170478383593010', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",en,0,11098810|578823992758445,,,,,,,
stayhomeforsg,454543111936594_478107796246792,Facebook,1/5/2020 23:47,31/5/2021 14:51,native_video,"THESE ARE SO ANNOYING WHENEVER I MUNCH, IT'S LIKE I'M DOING AN ASMR😤 #kooehlegacy #musttryhor #cornflakestuttifruitti #supercrunchy #365dayscookies #muncheveryday #sgunited #stayathome #circuitbreakersg #singtogethersg #singaporetogether #stayhomeforsg 👉👉 WHATAPPS ORDER - Bit.ly/OrderCORNFLAKESTUTTIFRUTTI 😋","[{'original': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI', 'expanded': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI'}, {'original': 'https://www.facebook.com/groups/454543111936594/permalink/478107796246792/', 'expanded': 'https://www.facebook.com/groups/454543111936594/permalink/478107796246792/'}]",https://www.facebook.com/groups/454543111936594/permalink/478107796246792/,https://www.facebook.com/groups/454543111936594/permalink/478107796246792,0,3.523809524,"[{'type': 'video', 'url': 'https://scontent-msp1-1.xx.fbcdn.net/v/t42.9040-4/94774775_2531030817157940_8377454708666662912_n.mp4?_nc_cat=102&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=uMDQqIPL03AAX_MCVz3&_nc_ht=scontent-msp1-1.xx&oh=1862c494935d9fa29b45f7486c0a207d&oe=618FE643', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-msp1-1.xx.fbcdn.net/v/t15.5256-10/95349230_566760767282559_4210601725851074560_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=1055be&_nc_ohc=VS9VgAx_AbkAX-RdL6y&_nc_ht=scontent-msp1-1.xx&oh=849e8917b5b594d12114cb4bba584c60&oe=61927E5B', 'height': 640, 'width': 640, 'full': 'https://scontent-msp1-1.xx.fbcdn.net/v/t15.5256-10/95349230_566760767282559_4210601725851074560_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=1055be&_nc_ohc=VS9VgAx_AbkAX-RdL6y&_nc_ht=scontent-msp1-1.xx&oh=849e8917b5b594d12114cb4bba584c60&oe=61927E5B'}]","{'actual': {'likeCount': 0, 'shareCount': 0, 'commentCount': 0, 'loveCount': 0, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 1, 'shareCount': 2, 'commentCount': 5, 'loveCount': 1, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}}","{'id': 11439644, 'name': 'Bazaar Ramadan & Raya Online - Singapore 2020', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-9/cp0/c19.0.50.50a/p50x50/160075876_1192441851173228_4931283792171433631_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=2nul-dPBQg8AX94H97F&_nc_ht=scontent-sjc3-1.xx&oh=0b444d4ed26100a9cb2182df8d9f487f&oe=61D1B349', 'subscriberCount': 5007, 'url': 'https://www.facebook.com/groups/454543111936594', 'platform': 'Facebook', 'platformId': '454543111936594', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",en,0,11439644|478107796246792,,,,,,,
stayhomeforsg,128744483819657_3374221149271958,Facebook,1/5/2020 23:26,3/9/2021 18:22,native_video,Masala Tea! Do-it-yourself at home challenge 🍵😄,"[{'original': 'https://www.facebook.com/indianheritagecentre/videos/1054833481584225/', 'expanded': 'https://www.facebook.com/indianheritagecentre/videos/1054833481584225/'}]",https://www.facebook.com/indianheritagecentre/videos/1054833481584225/,https://www.facebook.com/groups/128744483819657/permalink/3374221149271958,3903,-0.615384615,"[{'type': 'video', 'url': 'https://video-sjc3-1.xx.fbcdn.net/v/t42.9040-2/95737195_574987393222345_322641662717198336_n.mp4?_nc_cat=101&ccb=1-5&_nc_sid=985c63&efg=eyJybHIiOjM1MiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=AI3fKtoS15wAX-pYpbg&rl=352&vabr=196&_nc_ht=video-sjc3-1.xx&oh=ec983aa80ff39cbce3254b92f080ef03&oe=6133BA34', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/s720x720/95831451_1054834771584096_6048308680078655488_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=ad6a45&_nc_ohc=1wRKG5IAwWgAX8SjqAi&_nc_ht=scontent-sjc3-1.xx&oh=73d06b046220024b2f8ae17eca8871a6&oe=6136F5F0', 'height': 720, 'width': 408, 'full': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/95831451_1054834771584096_6048308680078655488_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=ad6a45&_nc_ohc=1wRKG5IAwWgAX8SjqAi&_nc_ht=scontent-sjc3-1.xx&oh=ee8011658675e0ec0c9e416b4894506b&oe=6137A70C'}]","{'actual': {'likeCount': 2, 'shareCount': 1, 'commentCount': 0, 'loveCount': 1, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 1}, 'expected': {'likeCount': 4, 'shareCount': 2, 'commentCount': 1, 'loveCount': 2, 'wowCount': 1, 'hahaCount': 1, 'sadCount': 1, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 1}}","{'id': 11094359, 'name': 'Singapore Heritage, Monuments, Places of Interest', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t31.18172-8/cp0/c13.0.50.50a/p50x50/1781324_10153460743859922_4793808752462653161_o.jpg?_nc_cat=111&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=EDsGIoCMjfsAX8KiAt7&_nc_ht=scontent-sjc3-1.xx&oh=86347f0668aeeb497f94951aade04fab&oe=61D0D3A0', 'subscriberCount': 5976, 'url': 'https://www.facebook.com/groups/128744483819657', 'platform': 'Facebook', 'platformId': '128744483819657', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",en,0,11094359|3374221149271958,"It’s Tea time! ❤️ Here’s our very own #stayhome Masala spiced tea recipe with a mixture of aromatic Indian spices to keep you warm this long weekend! 

What you need: 
A cinnamon stick 
6 green cardamom pods 
5-7 cloves 
2 black peppercorns 
A few strands of saffron 
A pinch of turmeric powder 
A tablespoon of honey 
A tablespoon of black tea 
A glass of milk 
2 glasses of water 

#tasteofculture #masalatea #CultureCarriesOn #DoseOfCulture #OurSGHeritage #GoDigital #SocialDistancing #SGUnited #museumsandchill #enjoy_citymuseums_from_home #SGUnited #StayHomeforSG #SupportLocal #SGCultureAnywhere",53358,,,,,
stayhomeforsg,1621018958069645_1663983933773147,Facebook,1/5/2020 23:09,1/12/2021 0:44,native_video,"THESE ARE SO ANNOYING WHENEVER I MUNCH, IT'S LIKE I'M DOING AN ASMR😤 #kooehlegacy #musttryhor #cornflakestuttifruitti #supercrunchy #365dayscookies #muncheveryday #sgunited #stayathome #circuitbreakersg #singtogethersg #singaporetogether #stayhomeforsg 👉👉 WHATAPPS ORDER - Bit.ly/OrderCORNFLAKESTUTTIFRUTTI 😋","[{'original': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI', 'expanded': 'Bit.ly/OrderCORNFLAKESTUTTIFRUTTI'}, {'original': 'https://www.facebook.com/groups/e.klan/permalink/1663983933773147/', 'expanded': 'https://www.facebook.com/groups/e.klan/permalink/1663983933773147/'}]",https://www.facebook.com/groups/e.klan/permalink/1663983933773147/,https://www.facebook.com/groups/1621018958069645/permalink/1663983933773147,0,3.095238095,"[{'type': 'video', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t42.9040-4/95643166_536458046990277_6475534136483250176_n.mp4?_nc_cat=101&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=BeddAFw_VjkAX9ZTP-p&_nc_ht=scontent-sjc3-1.xx&oh=438a20d380f521e4f440b5de27938f33&oe=61A853C9', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/94976179_566746913950611_6247256508736733184_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=1055be&_nc_ohc=xJ6JeZLwFqYAX_Mut11&_nc_ht=scontent-sjc3-1.xx&oh=a411922fc9c78f10266d4e17d7d39b6d&oe=61AB722E', 'height': 640, 'width': 640, 'full': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/94976179_566746913950611_6247256508736733184_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=1055be&_nc_ohc=xJ6JeZLwFqYAX_Mut11&_nc_ht=scontent-sjc3-1.xx&oh=a411922fc9c78f10266d4e17d7d39b6d&oe=61AB722E'}]","{'actual': {'likeCount': 0, 'shareCount': 0, 'commentCount': 0, 'loveCount': 0, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 2, 'shareCount': 2, 'commentCount': 4, 'loveCount': 2, 'wowCount': 1, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}}","{'id': 11443134, 'name': 'e-KLAN', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-9/cp0/c19.0.50.50a/p50x50/114608475_10157878239353533_2373142359003448986_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=rjYfP2owpoQAX9quDue&_nc_ht=scontent-sjc3-1.xx&oh=3d615eafb5c47692ee8be76aa4697035&oe=61D12CBE', 'subscriberCount': 5032, 'url': 'https://www.facebook.com/groups/1621018958069645', 'platform': 'Facebook', 'platformId': '1621018958069645', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",en,0,11443134|1663983933773147,,,,,,,
stayhomeforsg,111939696885941_239716157441627,Facebook,1/5/2020 20:21,31/7/2021 14:37,native_video,"This is home, truly 🇸🇬🇸🇬🇸🇬 (#singtogetherSG, #SingaporeTogether, #stayhomeforSG)","[{'original': 'https://www.facebook.com/mediacorp.singapore/videos/249842099715097/', 'expanded': 'https://www.facebook.com/mediacorp.singapore/videos/249842099715097/'}]",https://www.facebook.com/mediacorp.singapore/videos/249842099715097/,https://www.facebook.com/111939696885941/posts/239716157441627,267,1.018181818,"[{'type': 'video', 'url': 'https://video-sjc3-1.xx.fbcdn.net/v/t42.9040-2/93935243_2265819990388848_317669048366137344_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM5NywicmxhIjo5NzMsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=LJ-VbP3WRz8AX8mHqI1&rl=397&vabr=221&_nc_ht=video-sjc3-1.xx&oh=b540e4a59213b5d07b41b3482fa8cbb4&oe=610724B6', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/s720x720/93806111_249843856381588_4594892052054933504_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=aek2fIyH5NAAX_0j_6g&_nc_ht=scontent-sjc3-1.xx&oh=10c137715ae17f3260680eae185fbed9&oe=610A8ECF', 'height': 405, 'width': 720, 'full': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t15.5256-10/93806111_249843856381588_4594892052054933504_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=aek2fIyH5NAAX_0j_6g&_nc_ht=scontent-sjc3-1.xx&oh=cec7974fb5e04c1b3030c700b365e0a1&oe=61095587'}]","{'actual': {'likeCount': 3, 'shareCount': 0, 'commentCount': 0, 'loveCount': 1, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 4, 'shareCount': 3, 'commentCount': 3, 'loveCount': 2, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 1}}","{'id': 9410079, 'name': 'Singapore Embassy in Riyadh', 'handle': 'SingaporeEmbassyRiyadh', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-1/p200x200/118359101_323486369064605_2937188789512432098_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=dbb9e7&_nc_ohc=shvgTG73b70AX9Sgng0&_nc_ht=scontent-sjc3-1.xx&oh=7d2a4810bc40a5cb05b9277f7a8fd20d&oe=61D1D876', 'subscriberCount': 773, 'url': 'https://www.facebook.com/111939696885941', 'platform': 'Facebook', 'platformId': '111939696885941', 'accountType': 'facebook_page', 'pageAdminTopCountry': 'SA', 'pageDescription': 'Welcome to the official Facebook page of the Singapore Embassy in Riyadh, Saudi Arabia. Like us to stay in touch. \n\nFor information on consular and visa matters, please visit www.mfa.gov.sg/riyadh. For emergency assistance please call +966500191220.', 'pageCreatedDate': '2019-10-14 06:41:49', 'pageCategory': 'GOVERNMENT_ORGANIZATION', 'verified': True}",en,0,9410079|239716157441627,"Our homes, our skies and our hearts were lit tonight 🎆. Thank you everyone for an outpouring of ❤️.
Let's keep our spirits high! Together we can overcome, stay safe, stay strong, stay at 🏠. 

#singtogetherSG, #SingaporeTogether, #stayhomeforSG",235029,,,,,
stayhomeforsg,1629399360485338_3031965840228676,Facebook,1/5/2020 19:03,27/11/2021 21:34,native_video,教您毛巾折小象❗️❗️ ˙,"[{'original': 'https://www.facebook.com/xinjiapoyan/videos/2626680420988402/', 'expanded': 'https://www.facebook.com/xinjiapoyan/videos/2626680420988402/'}]",https://www.facebook.com/xinjiapoyan/videos/2626680420988402/,https://www.facebook.com/groups/1629399360485338/permalink/3031965840228676,497453,-116,"[{'type': 'video', 'url': 'https://video-hou1-1.xx.fbcdn.net/v/t42.9040-2/95635878_2627188944214349_4989359436410650624_n.mp4?_nc_cat=111&ccb=1-5&_nc_sid=985c63&efg=eyJybHIiOjQ2OSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=pN21zTwTjQYAX-ze7_v&rl=469&vabr=261&_nc_ht=video-hou1-1.xx&oh=b06316127ae292aa281e62902f21089d&oe=61A4787E', 'height': 0, 'width': 0}, {'type': 'photo', 'url': 'https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/s720x720/95720717_2626685017654609_1890097558009675776_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=ad6a45&_nc_ohc=vSw2pjX6oAMAX_aQs6t&_nc_ht=scontent-hou1-1.xx&oh=9a38222b882dfa9876b32420cb4ed20c&oe=61A717E0', 'height': 720, 'width': 406, 'full': 'https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/95720717_2626685017654609_1890097558009675776_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=ad6a45&_nc_ohc=vSw2pjX6oAMAX_aQs6t&_nc_ht=scontent-hou1-1.xx&oh=0405486c50462b7d2ad23938e6ee22f2&oe=61A7057C'}]","{'actual': {'likeCount': 0, 'shareCount': 0, 'commentCount': 0, 'loveCount': 0, 'wowCount': 0, 'hahaCount': 0, 'sadCount': 0, 'angryCount': 0, 'thankfulCount': 0, 'careCount': 0}, 'expected': {'likeCount': 4, 'shareCount': 8, 'commentCount': 9, 'loveCount': 3, 'wowCount': 4, 'hahaCount': 14, 'sadCount': 6, 'angryCount': 6, 'thankfulCount': 0, 'careCount': 4}}","{'id': 7694744, 'name': 'KL娱乐站', 'profileImage': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t1.6435-9/cp0/c18.0.50.50a/p50x50/107797016_318057939200358_8227773174190906433_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ac9ee4&_nc_ohc=kz9x9xMKTkIAX-yYj6A&_nc_ht=scontent-sjc3-1.xx&oh=e2ef1be27cf1a170f85e03f739a24758&oe=61CFAB96', 'subscriberCount': 656056, 'url': 'https://www.facebook.com/groups/1629399360485338', 'platform': 'Facebook', 'platformId': '1629399360485338', 'accountType': 'facebook_group', 'pageCategory': 'none', 'verified': False}",zh,0,7694744|3031965840228676,待在家里如何才能有住五星级酒店的feel？滨海湾金沙酒店员工手把手教你用毛巾折出超级可爱的小象，感觉萌萌哒~ps：请分享给最近在家被熊孩子折磨疯了的老公/老婆/亲友~ （视频来源：滨海湾金沙）#circuitbreakersg #stayhomeforsg Marina Bay Sands,65340,,,,,
